Time(ms),MCB1,MCB2,DATA1,DATA2
0.0,0.0588235294117645,-0.0588235294117645,-0.019607843137255,0.019607843137255
10.0,2.882352941176471,-0.0588235294117645,-0.019607843137255,-0.176470588235294
19.0,1.117647058823529,-0.0588235294117645,0.529411764705883,-0.843137254901962
30.0,0.5294117647058822,-1.117647058823529,1.3921568627451,-1.43137254901961
41.0,0.29411764705882426,-1.5882352941176467,1.86274509803921,-2.2156862745098
49.0,1.9411764705882355,-1.5882352941176467,2.80392156862745,-3.62745098039215
60.0,4.0588235294117645,-4.411764705882353,4.64705882352941,-5.15686274509804
69.0,4.411764705882353,-5.8235294117647065,6.05882352941176,-6.01960784313725
79.0,6.0588235294117645,-6.411764705882353,7.35294117647059,-7.19607843137255
89.0,6.764705882352942,-7.117647058823529,8.41176470588235,-8.17647058823529
98.0,7.9411764705882355,-9.0,9.07843137254902,-8.76470588235294
108.0,8.647058823529413,-9.705882352941178,9.15686274509804,-8.84313725490196
118.0,8.882352941176471,-9.588235294117647,9.27450980392157,-8.80392156862745
127.0,8.764705882352942,-9.470588235294118,9.47058823529412,-8.33333333333333
137.0,8.764705882352942,-9.588235294117647,9.90196078431374,-7.03921568627451
146.0,9.117647058823529,-8.647058823529413,10.2549019607843,-4.76470588235294
156.0,9.823529411764707,-4.647058823529411,10.921568627451,-4.05882352941176
167.0,10.176470588235293,-0.5294117647058822,11.5490196078431,-3.0
177.0,11.0,1.470588235294116,12.1372549019608,-1.19607843137255
187.0,12.176470588235293,-4.764705882352942,12.5686274509804,-0.29411764705882
197.0,12.176470588235293,-3.4705882352941178,13.3529411764706,-0.254901960784311
206.0,12.764705882352942,-2.2941176470588243,13.3529411764706,-0.098039215686274
216.0,12.764705882352942,-1.7058823529411757,13.1960784313725,0.607843137254903
226.0,12.647058823529411,-1.7058823529411757,13.2745098039216,1.31372549019608
236.0,12.764705882352942,-1.7058823529411757,13.3529411764706,1.58823529411765
245.0,12.647058823529411,-1.3529411764705888,13.2745098039216,2.56862745098039
257.0,12.647058823529411,1.9411764705882355,13.2352941176471,4.88235294117647
265.0,12.529411764705882,3.9411764705882355,12.764705882353,6.88235294117647
275.0,12.529411764705882,4.4117647058823515,12.2156862745098,7.62745098039216
284.0,11.705882352941178,5.9411764705882355,11.9803921568627,8.01960784313726
294.0,10.882352941176471,6.764705882352942,11.9019607843137,8.41176470588235
304.0,10.764705882352942,7.5882352941176485,11.7058823529412,8.76470588235294
314.0,10.647058823529413,7.8235294117647065,10.921568627451,8.84313725490196
324.0,10.176470588235293,7.7058823529411775,9.27450980392157,9.07843137254902
334.0,9.705882352941178,8.058823529411764,7.98039215686274,9.43137254901962
344.0,9.235294117647058,8.294117647058822,6.92156862745098,10.3725490196078
354.0,7.588235294117647,9.941176470588236,5.70588235294118,11.1176470588235
364.0,5.117647058823529,11.235294117647058,4.17647058823529,11.2352941176471
374.0,3.9411764705882355,12.058823529411764,3.43137254901961,11.6274509803922
383.0,3.235294117647058,11.941176470588236,2.17647058823529,12.5686274509804
393.0,2.4117647058823533,11.941176470588236,1.0,12.921568627451
403.0,1.5882352941176467,12.529411764705884,1.0,12.9607843137255
412.0,1.117647058823529,12.882352941176471,0.568627450980392,13.0392156862745
421.0,1.235294117647058,12.882352941176471,-0.490196078431373,13.0392156862745
431.0,0.882352941176471,12.764705882352942,-1.78431372549019,12.9607843137255
441.0,-0.6470588235294112,12.764705882352942,-2.88235294117647,12.8823529411765
450.0,-2.0588235294117645,12.529411764705884,-5.23529411764706,12.4901960784314
461.0,-3.235294117647058,12.411764705882351,-5.58823529411765,11.7058823529412
470.0,-4.647058823529413,12.411764705882351,-6.45098039215686,11.2352941176471
480.0,-6.1764705882352935,12.411764705882351,-7.27450980392157,11.0392156862745
490.0,-7.0,11.823529411764707,-8.37254901960784,10.921568627451
499.0,-8.176470588235293,9.0,-8.56862745098039,10.843137254902
509.0,-8.294117647058822,8.058823529411764,-8.64705882352941,10.4509803921569
519.0,-8.294117647058822,8.176470588235293,-8.68627450980392,9.27450980392158
528.0,-8.294117647058822,8.176470588235293,-9.31372549019608,8.76470588235295
538.0,-8.176470588235293,8.176470588235293,-9.3529411764706,7.15686274509804
549.0,-8.529411764705884,7.7058823529411775,-9.82352941176471,5.0
558.0,-9.823529411764707,4.529411764705884,-10.7254901960784,4.01960784313726
568.0,-10.411764705882351,3.235294117647058,-11.6274509803922,2.68627450980392
577.0,-10.764705882352942,3.0,-12.8823529411765,1.82352941176471
586.0,-11.588235294117649,1.8235294117647065,-12.6078431372549,1.07843137254902
596.0,-12.058823529411764,0.5294117647058822,-12.6470588235294,0.647058823529412
605.0,-12.294117647058822,0.5294117647058822,-12.6470588235294,0.254901960784314
616.0,-12.176470588235293,0.0588235294117645,-12.6862745098039,-0.882352941176471
627.0,-12.058823529411764,-1.3529411764705888,-12.7254901960784,-2.29411764705882
637.0,-12.058823529411764,-1.8235294117647065,-12.6078431372549,-3.0
646.0,-12.058823529411764,-3.3529411764705888,-12.6470588235294,-4.29411764705882
656.0,-12.058823529411764,-4.529411764705882,-12.6470588235294,-5.62745098039216
666.0,-12.176470588235293,-5.352941176470589,-12.2549019607843,-6.33333333333333
676.0,-12.058823529411764,-7.0,-11.7450980392157,-8.05882352941177
686.0,-11.941176470588236,-7.9411764705882355,-11.2745098039216,-8.88235294117647
694.0,-10.764705882352942,-9.470588235294118,-10.745098039,-9.07843137254902
704.0,-10.647058823529413,-9.705882352941178,-10.2156862745098,-9.15686274509804
714.0,-10.647058823529413,-9.705882352941178,-9.82352941176472,-9.35294117647059
724.0,-9.705882352941178,-9.705882352941178,-8.88235294117648,-9.70588235294118
734.0,-8.058823529411764,-9.941176470588236,-7.7843137254902,-10.2549019607843
745.0,-7.235294117647058,-10.764705882352942,-5.86274509803922,-10.921568627451
754.0,-5.8235294117647065,-11.352941176470589,-4.6078431372549,-11.5098039215687
764.0,-4.529411764705884,-11.705882352941178,-3.0,-12.0588235294118
773.0,-3.235294117647058,-12.411764705882353,-1.86274509803921,-12.5294117647059
782.0,-2.0588235294117645,-13.470588235294118,-0.686274509803922,-13.1960784313726
792.0,-0.882352941176471,-13.588235294117647,-0.686274509803921,-13.2745098039216
802.0,-0.882352941176471,-13.588235294117647,0.215686274509804,-13.2745098039216
813.0,-0.882352941176471,-13.588235294117647,0.882352941176471,-13.3137254901961
822.0,0.41176470588235325,-13.352941176470589,1.86274509803921,-13.078431372549
832.0,1.3529411764705888,-13.352941176470589,3.11764705882353,-12.6862745098039
842.0,2.882352941176471,-13.352941176470589,4.45098039215686,-12.6078431372549
851.0,4.294117647058824,-13.352941176470589,5.86274509803922,-12.2549019607843
861.0,5.470588235294118,-11.823529411764707,6.68627450980392,-11.2745098039215
870.0,6.647058823529411,-9.705882352941178,7.94117647058823,-10.7647058823529
880.0,7.705882352941177,-9.588235294117647,8.6078431372549,-10.5294117647059
890.0,8.764705882352942,-9.705882352941178,8.6078431372549,-10.5294117647059
900.0,8.764705882352942,-9.705882352941178,8.6078431372549,-10.1764705882353
909.0,8.764705882352942,-9.588235294117647,8.6078431372549,-9.3921568627451
919.0,8.764705882352942,-8.176470588235293,8.6078431372549,-7.7843137254902
929.0,8.764705882352942,-6.0588235294117645,7.47058823529412,-5.62745098039215
