Time(ms),MCB1,MCB2,DATA1,DATA2
420.0,-12.176470588235293,-0.5294117647058822,-12.6862745098039,-0.960784313725489
430.0,-12.176470588235293,-0.5294117647058822,-12.7254901960784,-0.76470588235294
440.0,-12.176470588235293,-0.41176470588235325,-12.7254901960784,-0.098039215686273
449.0,-12.294117647058822,-0.5294117647058822,-12.7254901960784,0.372549019607843
459.0,-12.176470588235293,-0.5294117647058822,-12.764705882353,1.15686274509804
469.0,-12.176470588235293,-0.29411764705882426,-12.7647058823529,2.2156862745098
479.0,-12.176470588235293,0.41176470588235325,-12.7647058823529,2.37254901960784
488.0,-12.294117647058822,0.882352941176471,-12.8039215686275,3.11764705882353
499.0,-12.176470588235293,2.529411764705884,-12.8039215686275,3.98039215686275
508.0,-12.176470588235293,3.9411764705882355,-12.5294117647059,5.07843137254902
518.0,-12.176470588235293,3.9411764705882355,-12.2941176470588,6.13725490196079
527.0,-12.176470588235293,4.2941176470588225,-11.8235294117647,7.11764705882354
537.0,-12.294117647058822,4.4117647058823515,-11.2745098039216,7.31372549019607
547.0,-12.176470588235293,4.647058823529413,-10.8039215686275,7.03921568627451
557.0,-12.058823529411764,5.7058823529411775,-10.5294117647059,7.07843137254902
567.0,-11.941176470588236,7.470588235294116,-10.5294117647059,7.82352941176471
577.0,-11.588235294117649,7.235294117647058,-10.5686274509804,8.2156862745098
587.0,-10.764705882352942,8.294117647058822,-10.5686274509804,8.37254901960784
606.0,-10.764705882352942,9.0,-10.5686274509804,8.96078431372549
616.0,-10.647058823529413,9.0,-10.4901960784314,9.07843137254903
625.0,-10.529411764705884,9.0,-10.4117647058824,8.92156862745098
635.0,-10.176470588235293,9.0,-9.66666666666666,9.0
645.0,-9.470588235294116,9.235294117647058,-8.76470588235294,8.96078431372549
654.0,-8.647058823529413,9.823529411764707,-8.45098039215686,8.88235294117647
665.0,-8.294117647058822,9.941176470588236,-7.7843137254902,9.27450980392157
674.0,-8.176470588235293,9.941176470588236,-7.11764705882353,9.43137254901961
684.0,-8.058823529411764,9.941176470588236,-6.68627450980392,9.86274509803921
694.0,-7.235294117647058,10.294117647058822,-6.25490196078432,10.2549019607843
703.0,-6.4117647058823515,10.764705882352942,-5.35294117647059,11.0392156862745
713.0,-6.1764705882352935,11.235294117647058,-4.6078431372549,11.1176470588235
723.0,-5.5882352941176485,11.588235294117649,-4.17647058823529,11.3137254901961
733.0,-4.529411764705884,11.705882352941178,-3.86274509803922,11.5098039215686
742.0,-3.7058823529411775,11.941176470588236,-3.66666666666667,11.7058823529412
752.0,-3.470588235294116,11.941176470588236,-2.80392156862745,11.7450980392157
762.0,-2.882352941176471,12.058823529411764,-2.41176470588235,12.0588235294118
772.0,-1.9411764705882355,12.764705882352942,-2.01960784313725,12.0980392156863
781.0,-1.5882352941176485,12.882352941176471,-1.62745098039216,12.5686274509804
791.0,-1.117647058823529,13.235294117647058,-0.921568627450981,12.8039215686275
802.0,-1.117647058823529,13.235294117647058,-0.764705882352941,12.9607843137255
812.0,-1.235294117647058,13.235294117647058,-0.764705882352941,12.9607843137255
822.0,-1.117647058823529,13.235294117647058,-0.529411764705882,12.9607843137255
831.0,-1.0,13.235294117647058,-0.215686274509804,12.921568627451
840.0,-0.0588235294117645,13.235294117647058,0.254901960784314,12.921568627451
850.0,0.5294117647058822,13.705882352941178,1.11764705882353,12.9607843137255
860.0,1.117647058823529,13.235294117647058,1.70588235294118,13.078431372549
870.0,1.8235294117647065,13.0,2.41176470588235,12.7254901960784
879.0,2.5294117647058822,13.0,3.03921568627451,12.6078431372549
889.0,2.882352941176471,13.0,3.50980392156863,12.6862745098039
