Time(ms),MCB1,MCB2,DATA1,DATA2
2463.0,-10.580392156862747,-49.168627450980395,-10.4732026143791,-49.0614379084967
2473.0,-9.294117647058822,-50.13333333333333,-9.50849673202615,-50.1333333333333
2483.0,-8.329411764705881,-51.09803921568628,-8.43660130718954,-51.3124183006536
2493.0,-7.36470588235294,-52.062745098039215,-7.4718954248366,-52.0627450980392
2503.0,-6.721568627450981,-51.41960784313726,-6.61437908496732,-53.1346405228758
2512.0,-5.75686274509804,-53.34901960784314,-5.64967320261438,-53.9921568627451
2523.0,-4.792156862745099,-52.705882352941174,-4.68496732026144,-54.8496732026144
2532.0,-3.8274509803921575,-55.92156862745098,-3.7202614379085,-55.7071895424837
2543.0,-2.541176470588235,-56.56470588235294,-2.86274509803922,-56.8862745098039
2552.0,-1.8980392156862749,-57.529411764705884,-2.11241830065359,-57.8509803921569
2563.0,-1.5764705882352938,-57.529411764705884,-2.00522875816993,-58.0653594771242
2570.0,-1.5764705882352938,-57.850980392156856,-1.89803921568627,-58.0653594771242
2580.0,-1.5764705882352938,-57.529411764705884,-2.6483660130719,-57.3150326797386
2589.0,-2.219607843137254,-56.24313725490197,-4.57777777777778,-54.956862745098
2599.0,-5.113725490196078,-53.9921568627451,-6.82875816993464,-52.4915032679739
2608.0,-7.36470588235294,-51.41960784313726,-9.18692810457516,-49.918954248366
2618.0,-10.580392156862747,-48.52549019607843,-11.3307189542484,-47.4535947712418
2628.0,-13.474509803921567,-45.95294117647059,-13.6888888888889,-45.0954248366013
2638.0,-15.40392156862745,-43.38039215686275,-16.0470588235294,-42.6300653594771
2648.0,-17.976470588235294,-41.129411764705885,-18.083660130719,-40.4862745098039
2658.0,-19.905882352941177,-39.2,-20.1202614379085,-38.4496732026144
2668.0,-21.83529411764706,-36.949019607843134,-22.2640522875817,-36.5202614379085
2677.0,-24.08627450980392,-35.01960784313726,-24.4078431372549,-34.5908496732026
2687.0,-25.694117647058825,-33.411764705882355,-26.3372549019608,-32.6614379084967
2697.0,-27.623529411764707,-31.482352941176472,-28.159477124183,-30.7320261437908
2707.0,-29.55294117647059,-29.55294117647059,-30.1960784313725,-28.9098039215686
2716.0,-31.160784313725493,-27.945098039215686,-32.1254901960784,-26.8732026143791
2727.0,-33.411764705882355,-25.694117647058825,-33.6261437908497,-24.9437908496732
2737.0,-35.34117647058824,-24.08627450980392,-36.0915032679739,-23.2287581699347
2747.0,-37.27058823529412,-22.15686274509804,-37.8065359477124,-21.5137254901961
2757.0,-39.2,-19.905882352941177,-39.7359477124183,-19.4771241830065
2768.0,-41.129411764705885,-17.976470588235294,-41.6653594771242,-17.440522875817
2776.0,-42.73725490196078,-16.04705882352941,-43.59477124183,-15.5111111111111
2786.0,-44.98823529411764,-14.439215686274508,-45.4169934640523,-13.5816993464053
2795.0,-46.59607843137255,-12.188235294117646,-47.1320261437908,-11.6522875816994
2805.0,-48.52549019607843,-10.258823529411764,-49.0614379084967,-9.83006535947714
2815.0,-50.77647058823529,-8.650980392156864,-50.9908496732026,-7.79346405228758
2824.0,-52.384313725490195,-6.721568627450981,-52.9202614379085,-5.8640522875817
2834.0,-54.31372549019608,-4.792156862745099,-54.8496732026144,-4.04183006535948
2844.0,-56.24313725490197,-2.862745098039216,-56.5647058823529,-2.43398692810458
2854.0,-57.529411764705884,-1.8980392156862749,-57.3150326797386,-2.11241830065359
2864.0,-57.850980392156856,-1.8980392156862749,-57.3150326797386,-2.11241830065359
2873.0,-57.850980392156856,-1.8980392156862749,-56.7790849673202,-2.11241830065359
2883.0,-57.850980392156856,-1.8980392156862749,-56.0287581699347,-2.86274509803922
2893.0,-57.850980392156856,-2.862745098039216,-55.278431372549,-3.82745098039216
2903.0,-55.599999999999994,-4.470588235294118,-54.0993464052288,-5.11372549019608
2913.0,-53.9921568627451,-5.75686274509804,-53.3490196078431,-5.8640522875817
2922.0,-52.705882352941174,-6.721568627450981,-52.3843137254902,-6.72156862745098
2931.0,-52.062745098039215,-7.36470588235294,-51.9555555555555,-7.25751633986928
2940.0,-51.09803921568628,-8.007843137254902,-50.9908496732026,-7.90065359477124
2951.0,-50.77647058823529,-8.650980392156864,-50.883660130719,-8.32941176470588
2960.0,-50.45490196078431,-8.972549019607843,-50.562091503268,-8.86535947712418
2970.0,-49.811764705882354,-9.615686274509805,-49.918954248366,-9.40130718954248
2981.0,-49.168627450980395,-9.937254901960785,-49.4901960784314,-10.2588235294118
2991.0,-48.84705882352941,-10.258823529411764,-48.8470588235294,-10.2588235294118
3001.0,-48.20392156862745,-10.901960784313726,-48.4183006535948,-10.79477124183
3011.0,-47.88235294117647,-11.545098039215688,-47.8823529411765,-11.3307189542484
3020.0,-47.23921568627451,-11.866666666666667,-47.2392156862745,-11.759477124183
3031.0,-46.917647058823526,-12.50980392156863,-46.8104575163399,-12.4026143790849
3041.0,-46.27450980392157,-13.152941176470588,-46.2745098039216,-12.9385620915033
3050.0,-45.95294117647059,-13.474509803921567,-45.9529411764706,-13.3673202614379
3060.0,-45.30980392156863,-13.79607843137255,-45.4169934640523,-13.9032679738562
3070.0,-44.666666666666664,-14.760784313725491,-44.7738562091503,-14.4392156862745
3080.0,-44.345098039215685,-15.08235294117647,-44.3450980392157,-14.9751633986928
3088.0,-43.70196078431373,-15.40392156862745,-43.7019607843137,-15.5111111111111
3098.0,-43.38039215686275,-16.04705882352941,-43.1660130718954,-16.2614379084967
3108.0,-42.73725490196078,-16.36862745098039,-42.8444444444445,-16.4758169934641
3118.0,-42.4156862745098,-17.333333333333332,-42.2013071895425,-17.2261437908497
3128.0,-41.772549019607844,-17.654901960784315,-41.7725490196079,-17.440522875817
3138.0,-41.129411764705885,-17.976470588235294,-41.2366013071896,-18.1908496732026
3148.0,-40.8078431372549,-18.619607843137256,-40.7006535947712,-18.6196078431373
3158.0,-40.16470588235294,-19.262745098039215,-40.2718954248366,-19.0483660130719
3168.0,-39.84313725490196,-19.584313725490198,-39.7359477124183,-19.5843137254902
3177.0,-39.2,-20.227450980392156,-39.2,-20.1202614379085
3187.0,-38.55686274509804,-20.870588235294118,-38.7712418300653,-20.7633986928104
3197.0,-38.23529411764706,-21.192156862745097,-38.1281045751634,-21.1921568627451
3207.0,-39.2,-21.83529411764706,-37.8065359477124,-21.8352941176471
3216.0,-37.5921568627451,-22.478431372549018,-37.2705882352941,-22.2640522875817
3225.0,-36.949019607843134,-22.799999999999997,-36.7346405228758,-22.6928104575163
3235.0,-36.305882352941175,-23.121568627450984,-36.3058823529412,-23.3359477124183
3245.0,-35.984313725490196,-24.08627450980392,-35.6627450980392,-23.8718954248366
3255.0,-35.01960784313726,-24.08627450980392,-35.2339869281046,-24.3006535947712
3265.0,-34.69803921568627,-24.72941176470588,-34.6980392156863,-24.7294117647059
3274.0,-34.05490196078431,-25.372549019607845,-34.2692810457516,-25.3725490196078
3284.0,-33.733333333333334,-26.015686274509804,-33.7333333333333,-25.9084967320261
3293.0,-33.090196078431376,-26.337254901960783,-33.0901960784314,-26.3372549019608
3303.0,-32.76862745098039,-26.98039215686274,-32.7686274509804,-26.8732026143791
3313.0,-32.12549019607843,-27.623529411764707,-32.1254901960784,-27.4091503267974
3323.0,-31.482352941176472,-27.945098039215686,-31.8039215686275,-27.9450980392157
